183,Fancy,(showy ornate decorated) ,True,False,False,True,False,False,False,False
184,Fancy,(decorated elegant) ,False,False,True,False,False,False,False,False
185,Fantastic,(awesome outrageous imaginary) ,True,False,False,True,False,False,False,False
186,Fascinating,(interesting attractive) ,False,False,True,False,False,False,False,False
187,Fashionable,(stylish dashing current) ,False,False,False,False,False,True,False,False
188,Fast,(swift quick rapid) ,False,False,False,False,False,True,False,False
189,Fast,(speedy quick) ,False,False,True,False,False,False,False,False
190,Fast & Furious,(wild reckless breakneck) ,False,False,False,False,False,False,True,False
191,Fast & Loose,(deceitful fraudulent reckless) ,False,False,False,False,False,False,True,False
192,Fat,(plump thick) ,False,False,True,False,False,False,False,False
193,Fat & Happy,(content satisfied assured) ,False,False,False,False,False,False,True,False
194,Favorite,(preferred desired) ,False,False,True,False,False,False,False,False
195,Fearful,(scared worried) ,False,False,True,False,False,False,False,False
196,Feminine,(womanly ladylike unmanly) ,True,True,False,False,False,False,False,False
197,Filthy,(dirty foul unclean) ,True,True,False,False,False,False,False,False
198,Fine,(worthy delicate all right) ,False,False,False,False,True,False,False,False
199,Flaky,(foolish eccentric crispy) ,False,False,False,False,False,True,False,False
200,Flamboyant,(ornate pompous extravagant) ,False,False,False,False,False,True,False,False
201,Flat,(smooth level) ,False,False,True,False,False,False,False,False
202,Flavorful,(tasty savory pungent) ,False,False,False,False,False,True,False,False
203,Flavorful,(tasty appetizing) ,False,False,True,False,False,False,False,False
204,Flawed,(imperfect defective unsound) ,False,False,False,False,False,True,False,False
205,Flirtatious,(brazen saucy forward) ,True,True,False,False,False,False,False,False
206,Foot Loose & Fancy Free,(lighthearted carefree spontaneous) ,False,False,False,False,False,False,True,False
207,Foreign,(alien unfamiliar exotic) ,True,False,False,True,False,False,False,False
208,Fragile,(delicate frail breakable) ,False,False,False,False,False,True,False,False
209,Fragile,(delicate weak) ,False,False,True,False,False,False,False,False
210,Fragrant,(aromatic odorous perfumed) ,True,True,False,False,False,False,False,False
211,Frail,(fragile weak) ,False,False,True,False,False,False,False,False
212,Frazzled,(exhausted frayed worn) ,True,True,False,False,False,False,False,False
213,Fresh,(new original good) ,True,True,False,False,False,False,False,False
214,Fresh,(new clean) ,False,False,True,False,False,False,False,False
215,Friendly,(affectionate comforting welcoming) ,True,False,False,False,True,False,False,False
216,Friendly,(kind nice) ,False,False,True,False,False,False,False,False
217,Frightening,(scary horrifying awesome) ,True,True,False,False,False,False,False,False
218,Frightening,(scary horrifying) ,False,False,True,False,False,False,False,False
219,Funky,(groovy psychedelic hip) ,True,False,False,True,False,False,False,False
220,Fun,(enjoyable playful amusing) ,False,False,False,False,False,True,False,False
221,Fun,(enjoyable playful) ,False,False,True,False,False,False,False,False
222,Funny,(amusing comic odd) ,True,False,False,True,False,False,False,False
223,Funny,(silly goofy) ,False,False,True,False,False,False,False,False
224,Furious,(angry raging wild) ,True,False,False,True,False,False,False,False
225,Furry,(hairy fuzzy) ,False,False,True,False,False,False,False,False
226,Fuzzy,(downy unclear furry) ,True,False,False,False,True,False,False,False
227,Fuzzy,(furry fuzz-covered) ,False,False,True,False,False,False,False,False
228,Gentle,(tame mild) ,False,False,True,False,False,False,False,False
229,Gigantic,(huge large) ,False,False,True,False,False,False,False,False
230,Glamorous,(beautiful dazzling stylish) ,True,False,False,True,False,False,False,False
231,Glitzy,(flashy showy gaudy) ,True,False,False,False,True,False,False,False
232,Global,(world-wide spherical universal) ,True,False,False,False,True,False,False,False
233,Gloomy,(dreary depressing sullen) ,False,False,False,False,False,True,False,False
234,Glorious,(magnificent delightful splendid) ,True,False,False,False,True,False,False,False
235,Good,(not bad fine) ,False,False,True,False,False,False,False,False
236,Goody-Goody,(sweet well-behaved virtuous) ,True,False,False,False,True,False,False,False
237,Goofy,(silly foolish giddy) ,False,False,False,False,False,True,False,False
238,Goofy,(silly weird) ,False,False,True,False,False,False,False,False
239,Gorgeous,(beautiful stunning magnificent) ,False,False,False,False,False,True,False,False
240,Gorgeous,(beautiful dazzling) ,False,False,True,False,False,False,False,False
241,Graceful,(elegant supple limber) ,True,True,False,False,False,False,False,False
242,Graceful,(elegant flowing) ,False,False,True,False,False,False,False,False
243,Great,(very good important) ,False,False,True,False,False,False,False,False
244,Grueling,(demanding exhausting strenuous) ,False,False,False,False,False,True,False,False
245,Gruesome,(ghastly hideous grisly) ,False,False,False,False,False,True,False,False
246,Grungy,(dirty shabby seedy) ,False,False,False,False,False,True,False,False
247,Hairy,(not bald furry) ,False,False,True,False,False,False,False,False
248,Hale & Hearty,(healthy vigorous robust) ,False,False,False,False,False,False,True,False
249,Handsome,(attractive elegant fine) ,True,True,False,False,False,False,False,False
250,Handy,(convenient available capable) ,False,False,False,False,False,True,False,False
251,Handy,(useful helpful) ,False,False,True,False,False,False,False,False
252,Happy,(glad jolly) ,False,False,True,False,False,False,False,False
253,Hard,(not soft difficult) ,False,False,True,False,False,False,False,False
254,Hardworking,(industrious diligent busy) ,True,True,False,False,False,False,False,False
255,Hardworking,(industrious careful) ,False,False,True,False,False,False,False,False
256,Harmful,(hurtful unhealthy damaging) ,True,False,False,True,False,False,False,False
257,Harmful,(hurtful damaging) ,False,False,True,False,False,False,False,False
258,Harsh,(severe glaring brutal) ,False,False,False,False,False,True,False,False
259,Haunting,(unforgettable bewitching unearthly) ,True,False,False,False,True,False,False,False
260,Hazardous,(risky dangerous perilous) ,False,False,False,False,False,True,False,False
261,Healthy,(hearty robust wholesome) ,True,False,False,False,True,False,False,False
262,Healthy,(not sick well) ,False,False,True,False,False,False,False,False
263,Heartless,(insensitive cruel uncaring) ,True,False,False,True,False,False,False,False
264,Heavy,(not light bulky) ,False,False,True,False,False,False,False,False
265,Helpful,(useful assisting) ,False,False,True,False,False,False,False,False
266,High & Dry,(abandoned alone helpless) ,False,False,False,False,False,False,True,False
267,High & Low,(everywhere universally all over) ,False,False,False,False,False,False,True,False
268,High & Mighty,(arrogant conceited vain) ,False,False,False,False,False,False,True,False
269,Hilarious,(funny witty amusing) ,True,True,False,False,False,False,False,False
270,Hit & Miss,(sporadic unreliable erratic) ,False,False,False,False,False,False,True,False
271,Honest,(trustworthy truthful) ,False,False,True,False,False,False,False,False
272,Honorable,(honest just virtuous) ,True,True,False,False,False,False,False,False
273,Hopeless,(pessimistic desperate downhearted) ,True,True,False,False,False,False,False,False
274,Horrible,(frightening awful) ,False,False,True,False,False,False,False,False
275,Horrifying,(offensive abominable disgusting) ,True,True,False,False,False,False,False,False
276,Hostile,(antagonistic aggressive warlike) ,True,True,False,False,False,False,False,False
277,Hot,(blazing heated spicy) ,True,False,False,True,False,False,False,False
278,Hot,(very warm heated) ,False,False,True,False,False,False,False,False
279,Hot & Bothered,(annoyed irritated provoked) ,False,False,False,False,False,False,True,False
280,Hot & Cold,(ambivalent indecisive varying) ,False,False,False,False,False,False,True,False
281,Hot & Heavy,(passionate momentous serious) ,False,False,False,False,False,False,True,False
282,Hot & Muggy,(sultry humid oppressive) ,False,False,False,False,False,False,True,False
283,Hot & Spicy,(zesty stimulating pungent) ,False,False,False,False,False,False,True,False
284,Hot & Sweaty,(sweltering intense perspiring) ,False,False,False,False,False,False,True,False
285,Huge,(gigantic immense important) ,False,False,False,False,False,True,False,False
286,Huge,(big large) ,False,False,True,False,False,False,False,False
287,Humorous,(funny amusing comical) ,False,False,False,False,False,True,False,False
288,Icky,(sickening disgusting repulsive) ,False,False,False,False,False,True,False,False
289,Ideal,(perfect flawless model) ,False,False,False,False,False,True,False,False
290,Idiotic,(foolish dumb moronic) ,True,True,False,False,False,False,False,False
291,Important,(significant substantial momentous) ,True,True,False,False,False,False,False,False
292,Important,(valuable worthwhile) ,False,False,True,False,False,False,False,False
293,Industrious,(diligent busy hard-working) ,True,True,False,False,False,False,False,False
294,Influential,(powerful prominent important) ,True,True,False,False,False,False,False,False
295,Innocent,(guiltless pure naive) ,True,False,False,False,True,False,False,False
296,Insane,(psychotic deranged mad) ,True,False,False,False,True,False,False,False
297,Inspirational,(exhilarating inspiring stimulating) ,True,True,False,False,False,False,False,False
298,Insulting,(offending discourteous rude) ,True,False,False,False,True,False,False,False
299,Intelligent,(bright smart brainy) ,True,False,False,True,False,False,False,False
300,Intense,(extreme passionate strained) ,True,False,False,True,False,False,False,False
301,Interesting,(fascinating exciting) ,False,False,True,False,False,False,False,False
302,Irresistible,(overpowering overwhelming compelling) ,True,False,False,False,True,False,False,False
303,Irritating,(annoying troublesome provoking) ,True,False,False,True,False,False,False,False
304,Jolly,(cheerful joyous merry) ,False,False,False,False,False,True,False,False
305,Jolly,(cheerful fun) ,False,False,True,False,False,False,False,False
306,Juicy,(drippy luscious tantalizing) ,True,False,False,True,False,False,False,False
307,Juicy,(wet squishy) ,False,False,True,False,False,False,False,False
308,Kind,(nice helpful) ,False,False,True,False,False,False,False,False
309,Large,(big not small) ,False,False,True,False,False,False,False,False
310,Lazy,(lifeless apathetic weary) ,True,False,False,False,True,False,False,False
311,Lazy,(slow careless) ,False,False,True,False,False,False,False,False
312,Lean & Mean,(vigorous fit efficient) ,False,False,False,False,False,False,True,False
313,Legendary,(famous distinctive prominent) ,True,False,False,False,True,False,False,False
314,Lewd & Lascivious,(lustful obscene indecent) ,False,False,False,False,False,False,True,False
315,Light,(not dark not heavy) ,False,False,True,False,False,False,False,False
316,Light & Fluffy,(billowy airy soft) ,False,False,False,False,False,False,True,False
317,Little,(small tiny) ,False,False,True,False,False,False,False,False
318,Lively,(cheerful active) ,False,False,True,False,False,False,False,False
319,Long,(not short stretched) ,False,False,True,False,False,False,False,False
320,Long & Lean,(slender lanky wiry) ,False,False,False,False,False,False,True,False
321,Loud,(noisy boisterous deafening) ,True,True,False,False,False,False,False,False
322,Loud,(noisy not quiet) ,False,False,True,False,False,False,False,False
323,Loud & Clear,(definite explicit unequivocal) ,False,False,False,False,False,False,True,False
324,Lovable,(adorable endearing cuddly) ,True,False,False,True,False,False,False,False
325,Lovable,(adorable enchanting) ,False,False,True,False,False,False,False,False
326,Loving,(caring kind) ,False,False,True,False,False,False,False,False
327,Lucky,(fortunate serendipitous favored) ,True,True,False,False,False,False,False,False
328,Lucky,(fortunate favored) ,False,False,True,False,False,False,False,False
329,Lumpy,(bumpy clumpy) ,False,False,True,False,False,False,False,False
330,Luscious,(delicious savory juicy) ,True,True,False,False,False,False,False,False
331,Luxurious,(opulent lavish sumptuous) ,True,True,False,False,False,False,False,False
332,Magical,(enchanting miraculous marvelous) ,True,True,False,False,False,False,False,False
333,Magical,(mysterious delightful) ,False,False,True,False,False,False,False,False
334,Manly,(masculine virile strong) ,True,False,False,False,True,False,False,False
335,Masculine,(male manly virile) ,True,True,False,False,False,False,False,False
336,Mean,(malicious ill-tempered petty) ,False,False,False,False,False,True,False,False
337,Mean,(unkind nasty) ,False,False,True,False,False,False,False,False
338,Meek,(shy mild timid) ,True,False,False,False,True,False,False,False
339,Meek & Mild,(timid docile gentle) ,False,False,False,False,False,False,True,False
340,Mesmerizing,(fascinating hypnotizing charming) ,False,False,False,False,False,True,False,False
341,Messy,(sloppy disorderly unclean) ,False,False,False,False,False,True,False,False
342,Messy,(sloppy dirty) ,False,False,True,False,False,False,False,False
343,Mischievous,(naughty prankish sly) ,True,True,False,False,False,False,False,False
344,Miserable,(wretched pitiful forlorn) ,True,False,False,False,True,False,False,False
345,Miserable,(unhappy sorrowful) ,False,False,True,False,False,False,False,False
346,Misunderstood,(not grasped not learned not absorbed) ,True,True,False,False,False,False,False,False
347,Modern,(contemporary fashionable trendy) ,False,False,False,False,False,True,False,False
348,Mushy,(soft squishy) ,False,False,True,False,False,False,False,False
349,Mysterious,(secretive puzzling strange) ,True,False,False,True,False,False,False,False
350,Mysterious,(strange secretive) ,False,False,True,False,False,False,False,False
351,Mystical,(spiritual secretive esoteric) ,True,False,False,False,True,False,False,False
352,Naive,(unsophisticated childlike simple) ,True,False,False,True,False,False,False,False
353,Nasty,(mean inclement offensive) ,True,True,False,False,False,False,False,False
354,Nasty,(mean wicked) ,False,False,True,False,False,False,False,False
355,Natural,(pure simple unadorned) ,True,False,False,True,False,False,False,False
356,Natural,(normal pure) ,False,False,True,False,False,False,False,False
357,Naughty & Nice,(impish mischievous playful) ,False,False,False,False,False,False,True,False
358,Neat,(tidy orderly cool) ,True,False,False,False,True,False,False,False
359,Neat,(clean orderly) ,False,False,True,False,False,False,False,False
360,Neat & Clean,(spotless tidy shipshape) ,False,False,False,False,False,False,True,False
361,Neglected,(ignored disregarded rejected) ,True,False,False,False,True,False,False,False
362,Nerdy,(unhip uncool dorky) ,True,True,False,False,False,False,False,False
363,New,(fresh modern) ,False,False,True,False,False,False,False,False
364,New & Improved,(upgraded enhanced revised) ,False,False,False,False,False,False,True,False
365,Nice,(pleasant kind) ,False,False,True,False,False,False,False,False
366,Noisy,(loud not quiet) ,False,False,True,False,False,False,False,False
367,Normal,(usual common ordinary) ,True,True,False,False,False,False,False,False
368,Nutty,(kooky foolish nutlike) ,False,False,False,False,False,True,False,False
369,Obnoxious,(offensive repulsive annoying) ,True,True,False,False,False,False,False,False
370,Obscene,(offensive indecent lewd) ,False,False,False,False,False,True,False,False
371,Odd,(different eccentric bizarre) ,True,True,False,False,False,False,False,False
372,Odd,(unusual strange) ,False,False,True,False,False,False,False,False
373,Offensive,(insulting vulgar attacking) ,True,True,False,False,False,False,False,False
374,Old,(aged elderly antiquated) ,False,False,False,False,False,True,False,False
375,Old,(not new used) ,False,False,True,False,False,False,False,False
376,Old & Cranky,(crabby cantankerous aged) ,False,False,False,False,False,False,True,False
377,Old & Wise,(experienced judicious shrewd) ,False,False,False,False,False,False,True,False
378,On The Up & Up,(trustworthy irreproachable honest) ,False,False,False,False,False,False,True,False
379,Orderly,(methodical formal systematic) ,False,False,False,False,True,False,False,False
380,Ordinary,(usual common plain) ,True,True,False,False,False,False,False,False
381,Ordinary,(normal common) ,False,False,True,False,False,False,False,False
382,Organic,(natural clean biological) ,True,False,False,False,True,False,False,False
383,Outrageous,(shocking scandalous disgraceful) ,True,True,False,False,False,False,False,False
384,Overwhelming,(exhaustive breathtaking monumental) ,True,False,False,True,False,False,False,False
385,Painful,(hurtful agonizing unbearable) ,True,False,False,True,False,False,False,False
386,Painful,(hurting sore) ,False,False,True,False,False,False,False,False
387,Pale,(faded colorless) ,False,False,True,False,False,False,False,False
388,Pathetic,(pitiful distressing heart-rending) ,True,False,False,False,True,False,False,False
389,Patriotic,(nationalistic loyal public-spirited) ,True,True,False,False,False,False,False,False
390,Peaceful,(serene restful calm) ,True,False,False,True,False,False,False,False
391,Peaceful,(calm quiet) ,False,False,True,False,False,False,False,False
392,Perfect,(faultless consummate exact) ,True,True,False,False,False,False,False,False
393,Perfect,(ideal wonderful) ,False,False,True,False,False,False,False,False
394,Perverse,(stubborn obstinate improper) ,False,False,False,False,False,True,False,False
