38,A Mummy,In Egypt there are mummies that are over 3000 years old. ,False,False,True,False,False,False,False,False
39,A Nine Iron,. ,True,False,False,False,True,False,False,False
40,A Parade,I love a parade. ,False,False,True,False,False,False,False,False
41,A Piano,A piano is a percussion instrument like a drum or cymbal. ,False,False,True,False,False,False,False,False
42,A Pile Of Leaves,Rake them up and jump in! ,False,False,True,False,False,False,False,False
43,A Prince,Some are real but most are just in fairy tales. ,False,False,True,False,False,False,False,False
44,A Princess,Some are real but most are just in fairy tales. ,False,False,True,False,False,False,False,False
45,A Queen,A wicked queen tried to kill Snow White with a poison apple. ,False,False,True,False,False,False,False,False
46,A Refrigerator,First stop after school. ,False,False,True,False,False,False,False,False
47,A Ringing In My Ears, ,False,False,False,False,False,True,False,False
48,A Saw,A metal tool with sharp teeth used to cut metal and wood.  Some are used as musical instruments. ,False,False,True,False,False,False,False,False
49,A School Bus, ,True,False,False,True,False,False,False,False
50,A School Cafeteria,. ,True,False,False,False,True,False,False,False
51,A School Dance,No chicken dance or hokey-pokey! ,False,False,True,False,False,False,False,False
52,A Spare Tire,The good news is: we have a spare tire . . . ,False,False,False,False,False,True,False,False
53,A Submarine,It's a sandwich shaped like a boat.or a boat shaped like a sandwich. ,False,False,True,False,False,False,False,False
54,A Sunrise, ,True,True,False,False,False,False,False,False
55,A Sunset, ,True,True,False,False,False,False,False,False
56,A Surprise,Something that is unexpected like a present from a friend. ,False,False,True,False,False,False,False,False
57,A Swimming Pool,No diving in the shallow end. ,False,False,True,False,False,False,False,False
58,A Tree House,Your first high-rise apartment. ,True,False,False,True,False,False,False,False
59,A Used Car Lot, ,True,True,False,False,False,False,False,False
60,A Volcano,Hot lava! ,False,False,True,False,False,False,False,False
61,Abbot & Costello, ,False,False,False,False,False,False,True,False
62,Abraham Lincoln, ,True,True,False,False,False,False,False,False
63,Abraham Lincoln,"President of the U.S. during the Civil War.  He was called ""Honest Abe."" ",False,False,True,False,False,False,False,False
64,Actors,If they're really good you can't tell they're acting. ,False,False,True,False,False,False,False,False
65,Actresses,"""Romeo Romeo wherefore art thou.""  Romeo and Juliet by William Shakespeare. ",False,False,True,False,False,False,False,False
66,Adam & Eve,A relationship of Biblical proportions. ,False,False,False,False,False,False,True,False
67,Adam Sandler,. ,True,False,False,False,True,False,False,False
68,Adolph Hitler,1889-1945 turned Germany into a militarized dictatorship caused the slaughter of millions and launched World War II. ,True,True,False,False,False,False,False,False
69,Africa,The continent located between the Atlantic Ocean and Indian Ocean. ,False,False,True,False,False,False,False,False
70,AIDS,Acquired Immune Deficiency Syndrome. ,True,False,False,False,True,False,False,False
71,Airline Food, ,True,False,False,True,False,False,False,False
72,Airplane,"The Wright Brothers were ""wright"" when they added power to a glider in order to make it fly. ",False,False,True,False,False,False,False,False
73,Airplanes,I want to sit by the window! ,False,False,True,False,False,False,False,False
74,Al Pacino, ,True,False,False,True,False,False,False,False
75,Aladdin,Folktale character who found a magic lamp with a gentle genie inside. ,False,False,True,False,False,False,False,False
76,Alan Greenspan,1926- chairman of the U.S. Federal Reserve Board. ,False,False,False,False,False,True,False,False
77,Alaska,The 49th state.  It's the home of Mount McKinley. ,False,False,True,False,False,False,False,False
78,Albert Einstein, ,True,True,False,False,False,False,False,False
79,Alfred Hitchcock, ,True,True,False,False,False,False,False,False
80,Alien Abductions, ,True,False,False,True,False,False,False,False
81,Aliens,They're not from around here! ,False,False,True,False,False,False,False,False
82,Alligators,Large reptiles with strong jaws and long tails.  Their skins are made into shoes and purses. ,False,False,True,False,False,False,False,False
83,AM & FM,. ,False,False,False,False,False,False,True,False
84,Americans, ,True,True,False,False,False,False,False,False
85,Amputations,. ,True,False,False,False,True,False,False,False
86,Amsterdam,The capital of the Netherlands and one of Europe's most beautiful and notorious cities. ,False,False,False,False,False,True,False,False
87,An Igloo,A domed-shaped house made from blocks of hard snow or ice. ,False,False,True,False,False,False,False,False
88,Ancient Rome,. ,False,False,False,False,False,True,False,False
89,Andy Warhol, ,True,True,False,False,False,False,False,False
90,Angry Hornets,. ,True,False,False,False,True,False,False,False
91,Anna & The King,The 1999 film romanticizing the story of Anna Leonowens and King Mongkut of Siam. ,False,False,False,False,False,False,True,False
92,Anna Kournikova,1981- Russian-born star of the tennis court and internet. ,False,False,False,False,False,True,False,False
93,Anne Frank,1929-45 German Jewish girl who wrote in her diary about her family hiding from the Nazis.  She died in a concentration camp. ,True,True,False,False,False,False,False,False
94,Antarctica,Home to the lowest temperature ever recorded on earth -126.9 F. ,True,True,False,False,False,False,False,False
95,Anthony Hopkins,.  Knighted in 1992. ,True,False,False,False,True,False,False,False
96,Anthrax,A potentially deadly infectious disease caused by spore bacteria.  Anthrax has been developed as a biological weapon. ,False,False,False,False,False,True,False,False
97,Antiques Roadshow,. ,False,False,False,False,False,True,False,False
98,Antony & Cleopatra,. ,False,False,False,False,False,False,True,False
99,Ants,Some are black and some are red.  I don't want them in my bed! ,False,False,True,False,False,False,False,False
100,Apple Juice,Baby's first juice. ,False,False,True,False,False,False,False,False
101,Apple Pie,It's as American as ... as ... something ... ,True,False,False,True,False,False,False,False
102,Apples, ,True,True,False,False,False,False,False,False
103,Apples,Johnny Appleseed traveled across the United States planting seeds for apple trees. ,False,False,True,False,False,False,False,False
104,Apples & Oranges,. ,False,False,False,False,False,False,True,False
105,Aristotle,384-322 B.C. ancient Greek philosopher.  His writings formed the foundation for much of today's philosophical and political thought. ,False,False,False,False,False,True,False,False
106,Arm & A Leg,. ,False,False,False,False,False,False,True,False
107,Armadillo,. ,False,False,False,False,False,True,False,False
108,Armed Robbery, ,True,False,False,False,True,False,False,False
109,Arnold Schwarzenegger,"1947- Austrian born body-builder turned actor.  ""My body is like breakfast lunch and dinner.  I don't think about it I just have it."" ",False,False,False,False,False,True,False,False
110,Aroma Therapy,. ,False,False,False,False,False,True,False,False
111,Arsenic & Old Lace,The hilarious dark comedy written by Joseph Kesselring or the 1944 film adaptation by Frank Capra. ,False,False,False,False,False,False,True,False
112,Artists,So creative! ,False,False,True,False,False,False,False,False
113,Assault & Battery,. ,False,False,False,False,False,False,True,False
114,Assembly Lines, ,True,False,False,False,True,False,False,False
115,Astronauts,It's a great day for a space walk! ,False,False,True,False,False,False,False,False
116,At My Parent's House, ,True,True,False,False,False,False,False,False
117,Atlantis,. ,True,False,False,False,True,False,False,False
118,Atomic Bombs,The Italian physicist Enrico Fermi succeeded in producing the first nuclear chain reaction in 1942 at the University of Chicago. ,True,True,False,False,False,False,False,False
119,Attack On Pearl Harbor, ,True,True,False,False,False,False,False,False
120,Austin Powers, ,True,False,False,True,False,False,False,False
121,Australian Outback, ,True,False,False,True,False,False,False,False
122,Babe Ruth, ,True,True,False,False,False,False,False,False
123,Babies, ,True,False,False,False,True,False,False,False
124,Babies,Very young children or infants.  They cry a lot! ,False,False,True,False,False,False,False,False
125,Baby Dolls,Some of them talk some of them walk and some even wet their pants! ,False,False,True,False,False,False,False,False
126,Baby Food,Strained peas and mushy meat.  Doesn't that sound good? ,False,False,True,False,False,False,False,False
127,Baby Showers, ,True,True,False,False,False,False,False,False
128,Babysitters,The good ones let you stay up late. ,False,False,True,False,False,False,False,False
129,Backstreet Boys, ,True,False,False,True,False,False,False,False
130,Backyards,Your playground at home! ,False,False,True,False,False,False,False,False
131,Bacon,Meat from a pig flavored with salt and smoke.  Oink! ,False,False,True,False,False,False,False,False
132,Bad Dogs, ,True,True,False,False,False,False,False,False
133,Bad Dreams,Like good dreams but with monsters. ,False,False,True,False,False,False,False,False
134,Bagels And Lox, ,False,False,False,False,False,True,False,False
135,Bagpipes, ,True,False,False,True,False,False,False,False
136,Baked Beans, ,True,False,False,False,True,False,False,False
137,Baked Potatoes, ,True,True,False,False,False,False,False,False
138,Baking Cookies,An experience only surpassed by eating them. ,True,False,False,True,False,False,False,False
139,Baking Cookies,Mix up the dough and put them in the oven. ,False,False,True,False,False,False,False,False
140,Bald Eagles,Known for their majestic appearance and powerful flight.  In 1782 the bald eagle was chosen as the emblem of the United States. ,True,False,False,True,False,False,False,False
141,Bald Eagles,They're not really bald.  The white feathers on their heads make them look that way. ,False,False,True,False,False,False,False,False
142,Ball & Chain,. ,False,False,False,False,False,False,True,False
143,Ballerinas, ,True,False,False,True,False,False,False,False
144,Ballerinas,It takes years of training before a ballerina can dance in toe shoes. ,False,False,True,False,False,False,False,False
145,Balloons,Lots of colors shapes and sizes. ,False,False,True,False,False,False,False,False
146,Ballroom Dancing, ,False,False,False,False,False,True,False,False
147,Bananas,Monkeys like them a bunch! ,False,False,True,False,False,False,False,False
148,Band-Aids,Available in lots of colors and shapes.  A fun way to cover cuts and scrapes. ,False,False,True,False,False,False,False,False
149,Bangkok, ,True,True,False,False,False,False,False,False
150,Bankruptcy,. ,True,False,False,False,True,False,False,False
151,Barbara Walters,"1931-  American television journalist and author.  Voted one of the most important women of the century by ""Ladies Home Journal."" ",True,False,False,True,False,False,False,False
152,Barbed Wire, ,True,False,False,True,False,False,False,False
153,Barbershops,It's a beauty shop for guys. ,False,False,True,False,False,False,False,False
154,Barbie & Ken,... ,False,False,False,False,False,False,True,False
155,Barbie Dolls,Tall thin fashion dolls with lots of clothes and tiny feet. ,False,False,True,False,False,False,False,False
156,Barfing, ,True,True,False,False,False,False,False,False
157,Barney, ,True,True,False,False,False,False,False,False
158,Barney,"A large purple dinosaur.  ""I love you you love me."" ",False,False,True,False,False,False,False,False
159,Bart Simpson, ,True,True,False,False,False,False,False,False
160,Baseball,Its one two three strikes you're out . . . ,False,False,False,False,False,True,False,False
161,Baseball Games,"""One two three strikes YOU'RE OUT!"" ",False,False,True,False,False,False,False,False
162,Baseball Fields,It's 90 feet from home plate to first base.  But it seems longer when you're trying to reach it! ,False,False,True,False,False,False,False,False
163,Basketball,Some basketball players are over seven feet tall. ,False,False,True,False,False,False,False,False
164,Bates Motel, ... ,True,False,False,False,True,False,False,False
165,Batman, ,True,False,False,False,True,False,False,False
166,Batman,A superhero who wears a black mask and cape.  He drives the Batmobile. ,False,False,True,False,False,False,False,False
167,Batman & Robin,. ,False,False,False,False,False,False,True,False
168,Bats, ... ,True,False,False,True,False,False,False,False
169,Bats,Either furry little animals that fly or sticks used to hit baseballs. ,False,False,True,False,False,False,False,False
170,Bats & Balls, don't go on strike. ,False,False,False,False,False,False,True,False
171,BB Guns, ,False,False,False,False,False,True,False,False
172,Beach Balls,Blow them up and watch them blow away! ,False,False,True,False,False,False,False,False
173,Beach Parties, ,True,False,False,True,False,False,False,False
174,Beanbag Chairs, ,False,False,False,False,False,True,False,False
175,Beanie Babies, ,True,False,False,True,False,False,False,False
176,Beanie Babies,Little bean bag creatures that can be played with or collected. ,False,False,True,False,False,False,False,False
177,Bears,Large shaggy animals with sharp claws and little tails.  Sometimes they are named Teddy. ,False,False,True,False,False,False,False,False
178,Beauty & The Beast,A French fairy tale animated by Disney in 1991. ,False,False,False,False,False,False,True,False
179,Beauty And The Beast,. ,True,False,False,False,True,False,False,False
180,Beavis & Butt-Head, ,False,False,False,False,False,False,True,False
181,Bed & Breakfast,Not the same as breakfast in bed. ,False,False,False,False,False,False,True,False
182,Bee Stings,Leave the bees alone- and they'll leave you alone. ,False,False,True,False,False,False,False,False
183,Beef Stew,Meat potatoes carrots onions... ,False,False,True,False,False,False,False,False
184,Beer, ,True,False,False,False,True,False,False,False
185,Beer & Pretzels, ,False,False,False,False,False,False,True,False
186,Beer Bellies, ,True,False,False,True,False,False,False,False
187,Beethoven,1770-1827 German composer considered one of the greatest of the western world. ,True,True,False,False,False,False,False,False
188,Beets,. ,True,False,False,False,True,False,False,False
189,Beets,Round purplish-red vegetables.  Do you like beets? ,False,False,True,False,False,False,False,False
190,Being & Nothingness,Jean Paul Satre's 1943 work based on the distinction between things that exist by themselves and those that exist for themselves. ,False,False,False,False,False,False,True,False
191,Being In Love, ,True,True,False,False,False,False,False,False
192,Bell-Bottoms, ,True,False,False,True,False,False,False,False
193,Bells & Whistles, ,False,False,False,False,False,False,True,False
194,Belt Buckles,Cowboys like them fancy and pilgrims like them plain. ,False,False,True,False,False,False,False,False
195,Ben Stiller, ,True,False,False,False,True,False,False,False
196,Berlin - 1945, ,True,True,False,False,False,False,False,False
197,Bert & Ernie,Sesame Street's muppet buddies. ,False,False,False,False,False,False,True,False
198,Bert And Ernie,Two nice guys in striped shirts who live on Sesame Street. ,False,False,True,False,False,False,False,False
199,Bigfoot,Legendary North American monster a.k.a. Sasquatch or the Abominable Snowman. ,True,False,False,True,False,False,False,False
200,Big Bang Theory, ,True,False,False,False,True,False,False,False
201,Big Bird, character or the not-necessarily-beloved U.S. spy satellite. ,False,False,False,False,False,True,False,False
202,Big Bird,A very large yellow bird who lives on Sesame Street with Bert and Ernie. ,False,False,True,False,False,False,False,False
203,Big Cities,Very large towns like New York Los Angeles and Chicago. ,False,False,True,False,False,False,False,False
204,Big Dogs,An adult Saint Bernard weighs over 170 pounds. ,False,False,True,False,False,False,False,False
205,Big Macs,T w o a l l b e e f p a t t i e s s p e c i a l s a u c e l e t t u c e c h e e s e p i c k l e s o n i o n s o n a s e s a m e s e e d b u n . ,True,False,False,False,True,False,False,False
206,Bill & Ted,. ,False,False,False,False,False,False,True,False
207,Bill Clinton,1946-  popular yet embattled 42nd president of the United States. ,True,True,False,False,False,False,False,False
208,Bill Gates, ,True,True,False,False,False,False,False,False
209,Bill Murray, ,True,False,False,False,True,False,False,False
210,Billboards, ,True,True,False,False,False,False,False,False
211,Billy Crystal,. ,False,False,False,False,False,True,False,False
212,Bingo,"""There was a farmer had a dog and Bingo was his name-o ..."" ",True,False,False,False,True,False,False,False
213,Bingo,Get five in a row.  BINGO! ,False,False,True,False,False,False,False,False
214,Bird Watching,A hobby that relies on a wing and a prayer. ,True,False,False,True,False,False,False,False
215,Birds,"""Birds of a feather flock together."" ",False,False,True,False,False,False,False,False
216,Birthday Cake,What kind of cake white or chocolate? ,False,False,True,False,False,False,False,False
217,Black Cats, ,False,False,False,False,False,True,False,False
218,Black Cats,They're not really bad luck! ,False,False,True,False,False,False,False,False
219,Black Holes,The gravitational field of a black hole is so strong that nothing including light can escape from its vicinity. ,True,True,False,False,False,False,False,False
220,Black Licorice, ,False,False,False,False,False,True,False,False
221,Black Lingerie, ,False,False,False,False,False,True,False,False
222,Black Velvet,. ,True,False,False,False,True,False,False,False
223,Blackouts, ,False,False,False,False,False,True,False,False
224,Blizzard, ,True,True,False,False,False,False,False,False
225,Blood, ,True,True,False,False,False,False,False,False
226,Blood,Blood carries oxygen and nutrients throughout the body. ,False,False,True,False,False,False,False,False
227,Blood & Tears,. ,False,False,False,False,False,False,True,False
228,Blowing Bubbles,The bigger the better! ,False,False,True,False,False,False,False,False
229,Blowing Your Nose,Please use a tissue! ,False,False,True,False,False,False,False,False
230,Blue Velvet,An elegant textured fabric Bobby Vinton love song or David Lynch's bizarre 1986 film about the dark side of small-town America. ,False,False,False,False,False,True,False,False
231,Blueberries,Blueberries will stain your teeth.  Smile! ,False,False,True,False,False,False,False,False
232,Board Games,. ,True,False,False,False,True,False,False,False
233,Boardwalk & Park Place,. ,False,False,False,False,False,False,True,False
234,Boats,"""Row row row your boat!"" ",False,False,True,False,False,False,False,False
235,Body & Soul,. ,False,False,False,False,False,False,True,False
236,Body Odor, ,True,False,False,False,True,False,False,False
237,Body Piercing, ,True,False,False,False,True,False,False,False
238,Body Snatchers, ,False,False,False,False,False,True,False,False
239,Body Surfing, ,True,True,False,False,False,False,False,False
240,Bodybuilders,. ,False,False,False,False,False,True,False,False
241,Bonbons, ,True,True,False,False,False,False,False,False
242,Bongos,Small drums played with the fingers.  Used in Latin American and African music.  The choice of American beat poets. ,True,False,False,True,False,False,False,False
243,Bonnie & Clyde,American outlaws of the 1920s played by Faye Dunaway and Warren Beatty in the 1967 film. ,False,False,False,False,False,False,True,False
244,Bora Bora,Volcanic island in the Pacific.  Good oranges and vanilla. ,False,False,False,False,False,True,False,False
245,Bottled Water, ,True,False,False,False,True,False,False,False
246,Bow & Arrows,More effective than sticks and stones. ,False,False,False,False,False,False,True,False
247,Bowling,. ,False,False,False,False,False,True,False,False
248,Bowling,A game played by rolling a heavy ball so that it knocks down wooden pins.  A perfect score is 300. ,False,False,True,False,False,False,False,False
249,Boxing, ... ,True,False,False,False,True,False,False,False
250,Boy Scouts,International organization for boys and young men founded in England in 1908 to foster character citizenship and outdoor life. ,True,False,False,False,True,False,False,False
251,Boy Scouts,On my honor I will do my best... and learn to camp. ,False,False,True,False,False,False,False,False
252,Boyfriends, ,True,False,False,False,True,False,False,False
253,Boyfriends,We're just friends! ,False,False,True,False,False,False,False,False
254,Boys,"""Snips and snails and puppy dog tails."" ",False,False,True,False,False,False,False,False
255,Braces,No more gum no caramels no corn on the cob. ,False,False,True,False,False,False,False,False
256,Brad Pitt,1963-  American actor and heart-throb. ,True,True,False,False,False,False,False,False
257,Brain Surgeons, ,True,False,False,True,False,False,False,False
258,Brains,. ,True,False,False,False,True,False,False,False
259,Brains,It's all in your head. ,False,False,True,False,False,False,False,False
260,Bread & Water,Make that a baguette and a bottle of Perrier. ,False,False,False,False,False,False,True,False
261,Breaking & Entering, ,False,False,False,False,False,False,True,False
262,Bride & Groom,"""With this ring..."" ",False,False,False,False,False,False,True,False
263,Britney Spears, ,True,False,False,True,False,False,False,False
264,Broadway, ,True,False,False,False,True,False,False,False
265,Brooks & Dunn, ,False,False,False,False,False,False,True,False
266,Brothers,Oh brother! ,False,False,True,False,False,False,False,False
267,Brothers & Sisters, ,False,False,False,False,False,False,True,False
268,Bruce Willis,. ,True,False,False,False,True,False,False,False
269,Bruises,The dark color of a bruise is caused by broken blood vessels under the skin. ,False,False,True,False,False,False,False,False
270,Brushing Your Teeth,Oh!  What's that gunk stuck on your teeth? ,False,False,True,False,False,False,False,False
271,Bubble Bath,Just add water! ,False,False,True,False,False,False,False,False
272,Bubble Gum,Crack it snap it pop it and blow it! ,True,False,False,False,True,False,False,False
273,Bubble Gum,Chewing is easy blowing bubbles is hard getting it out of your hair is even harder. ,False,False,True,False,False,False,False,False
274,Bubbles, ,True,True,False,False,False,False,False,False
275,Buddies,Good friendspeople and pets. ,False,False,True,False,False,False,False,False
276,Buffalo,A large animal with a big shaggy head and a hump on its back native to North America. ,False,False,True,False,False,False,False,False
277,Bugs,"Ants beetles spiders and roaches.  It's ""A Bug's Life."" ",False,False,True,False,False,False,False,False
278,Bugs Bunny,"A tall skinny cartoon rabbit.  ""What's up Doc?"" ",False,False,True,False,False,False,False,False
279,Bulls & Bears,On or off Wall Street. ,False,False,False,False,False,False,True,False
280,Bullfighting,A traditional sport in some Spanish speaking countries. ,False,False,True,False,False,False,False,False
281,Bullwinkle, ,True,False,False,True,False,False,False,False
282,Bumble Bees,Large fuzzy bees with yellow and black stripes.  Watch outthey sting! ,False,False,True,False,False,False,False,False
283,Bumper Cars,. ,False,False,False,False,False,True,False,False
284,Bumper Stickers,Your personal billboard! ,True,False,False,True,False,False,False,False
285,Bungee Jumping, ,True,True,False,False,False,False,False,False
286,Bunk Beds,Two single beds one on top of the other.  I want the top! ,False,False,True,False,False,False,False,False
287,Burger & Fries, ,False,False,False,False,False,False,True,False
288,Burned Toast,Want some burned bacon with that? ,False,False,True,False,False,False,False,False
289,Bus Drivers,Don't bother the bus driver. ,False,False,True,False,False,False,False,False
290,Butter,What's better than butter? ,False,False,True,False,False,False,False,False
291,Buttons & Bows,Cute as a button or a bow. ,False,False,False,False,False,False,True,False
292,Butterflies,Butterflies flutter by. ,False,False,True,False,False,False,False,False
293,Buying A House, ,True,False,False,True,False,False,False,False
294,Buzz Lightyear,"The animated star of Toy Story.  ""To infinity and beyond!"" ",False,False,True,False,False,False,False,False
295,Cabbage," meaning ""big head."" ",True,False,False,False,True,False,False,False
296,Cactus, ,True,True,False,False,False,False,False,False
297,California, ,True,True,False,False,False,False,False,False
298,Calvin & Hobbs,Bill Waterson's late great comic strip featuring a little boy and his tiger. ,False,False,False,False,False,False,True,False
299,Camelot, ,False,False,False,False,False,True,False,False
300,Camels,One hump or two? ,False,False,True,False,False,False,False,False
301,Cameras,"""And this is a picture from our summer vacation..."" ",False,False,True,False,False,False,False,False
302,Campfire,S'mores and songs.  Gather 'round! ,False,False,True,False,False,False,False,False
303,Camping,Shhh!  Did you hear that noise? ,False,False,True,False,False,False,False,False
304,Camping Trip,When you just have to get s'more nature. ,True,False,False,False,True,False,False,False
305,Canada, ,True,True,False,False,False,False,False,False
306,Canada,Largest country in North America.  Canada is located north of the U.S. ,False,False,True,False,False,False,False,False
307,Canadians, ,True,True,False,False,False,False,False,False
308,Candles,How many candles are on your birthday cake? ,False,False,True,False,False,False,False,False
309,Candy,Lollipops jelly beans chocolates and lots more.  All the good stuff! ,False,False,True,False,False,False,False,False
310,Candy Corn,It may be corn but it's not a vegetable. ,False,False,True,False,False,False,False,False
311,Canoes,Light narrow boats.  Don't stand up! ,False,False,True,False,False,False,False,False
312,Captain Kirk, ,True,True,False,False,False,False,False,False
313,Car Bombs, ,True,False,False,True,False,False,False,False
314,Car Crash,Always wear your seatbelt. ,False,False,True,False,False,False,False,False
315,Car Horns, ,True,True,False,False,False,False,False,False
316,Card Games,"""Apples to Apples"" might be fun! ",False,False,True,False,False,False,False,False
317,Carl Sagan, ,True,True,False,False,False,False,False,False
318,Carlos Santana,. ,False,False,False,False,False,True,False,False
319,Carnival Workers, ,True,False,False,True,False,False,False,False
320,Carpenters,Hammering and sawing- it's just wood work. ,False,False,True,False,False,False,False,False
321,Carrot & A Stick,. ,False,False,False,False,False,False,True,False
322,Carrots,Bugs Bunny's favorite food. ,False,False,True,False,False,False,False,False
323,Cary Grant,. ,True,False,False,False,True,False,False,False
324,Casablanca, ,True,False,False,False,True,False,False,False
325,Casinos, ,True,False,False,True,False,False,False,False
326,Castles,. ,True,False,False,False,True,False,False,False
327,Castles,Some have towers dungeons and moats. ,False,False,True,False,False,False,False,False
328,Cat & Mouse,It's just a game. ,False,False,False,False,False,False,True,False
329,Catfish,Fish with feelers that look like whiskers. ,False,False,True,False,False,False,False,False
330,Catherine Zeta-Jones,. ,False,False,False,False,False,True,False,False
331,Cats & Dogs,Is it raining? ,False,False,False,False,False,False,True,False
332,Catsup,Catsup is made from tomatoes onions sugar and spices. ,False,False,True,False,False,False,False,False
333,Catsup & Mustard,. ,False,False,False,False,False,False,True,False
334,Cattle Ranch,Home on the range. ,False,False,True,False,False,False,False,False
335,Cavities,But I did brush my teeth! ,False,False,True,False,False,False,False,False
336,Cauliflower,. ,False,False,False,False,False,True,False,False
337,Caves, ,True,False,False,True,False,False,False,False
338,Caves,Dark and cool and sometimes home to bats. ,False,False,True,False,False,False,False,False
339,Caviar, ,False,False,False,False,False,True,False,False
340,CD Players,Your portable personal stereo system. ,False,False,True,False,False,False,False,False
341,Celine Dion, ,True,True,False,False,False,False,False,False
342,Cell Phones, ,True,False,False,True,False,False,False,False
343,Cell Phones,Call home if you're going to be late. ,False,False,True,False,False,False,False,False
344,Cesar Chavez, ,True,False,False,True,False,False,False,False
345,Chain Letters, ,True,False,False,True,False,False,False,False
346,Chain Link Fences,. ,False,False,False,False,False,True,False,False
347,Chains, ,True,True,False,False,False,False,False,False
348,Challenger Explosion, ,True,True,False,False,False,False,False,False
349,Chameleons, ,True,False,False,True,False,False,False,False
350,Charging Rhinos, ,True,True,False,False,False,False,False,False
351,Charles & Diana,A right royal marriage. ,False,False,False,False,False,False,True,False
352,Charlie Brown,"""Peanuts"" cartoon character friend of Linus and Lucy. ",False,False,True,False,False,False,False,False
353,Charlotte's Web,Award-winning book by E.B. White featuring Charlotte the spider and a pig named Wilbur. ,False,False,True,False,False,False,False,False
354,Chat Rooms,. ,False,False,False,False,False,True,False,False
355,Cheerleaders,"""Go Team Go!"" ",False,False,True,False,False,False,False,False
356,Cheese,Swiss cheese American cheese cottage cheese.  Say cheese! ,False,False,True,False,False,False,False,False
357,Cheese Sandwich,Two pieces of bread and a slice of cheese.  Grill it if you want. ,False,False,True,False,False,False,False,False
358,Cheesecake, ,True,False,False,True,False,False,False,False
359,Cher, ,True,True,False,False,False,False,False,False
360,Cherries,And a cherry on top! ,False,False,True,False,False,False,False,False
361,Cherry Pie,A flaky pastry filled with cherries. ,False,False,True,False,False,False,False,False
362,Chewing Your Fingernails,Hungry? ,False,False,True,False,False,False,False,False
363,Chicken Nuggets,Bite-sized pieces of fried chicken. Finger food! ,False,False,True,False,False,False,False,False
364,Chicago, ,True,True,False,False,False,False,False,False
365,Chicken Pox, ,True,False,False,True,False,False,False,False
366,Chicken Pox,An illness that comes with a fever and itchy red bumps.  Don't scratch! ,False,False,True,False,False,False,False,False
367,Chickens, ,True,False,False,False,True,False,False,False
368,Chickens,Hens and roosters.  Cluck-cluck cock-a-doodle-do! ,False,False,True,False,False,False,False,False
369,Chimpanzees, ,True,True,False,False,False,False,False,False
370,China,The most populous country in the world.  More than one-fifth of the world's total population lives within its borders. ,True,True,False,False,False,False,False,False
371,China,There are over one billion people living in the People's Republic of China. ,False,False,True,False,False,False,False,False
